
8,14,46,-10,-10,-10,-10,-10,-10
9,36,04,36,12,05,01,34,33
4,12,04,12,05,01,34,33,-10
3,00,04,12,05,34,33,-10,-10
2,20,04,12,34,33,-10,-10,-10
1,40,04,34,33,-10,-10,-10,-10
6,40,35,13,34,22,01,24,12
2,34,35,13,34,22,01,12,-10
4,11,35,34,22,01,12,-10,-10
2,46,35,34,22,12,-10,-10,-10
3,23,35,22,12,-10,-10,-10,-10
1,53,35,22,-10,-10,-10,-10,-10
10,56,55,26,06,24,23,11,25
0,00,55,26,24,23,11,25,-10
5,11,55,26,24,23,11,25,-10
0,11,55,26,24,23,25,-10,-10
3,41,55,26,24,23,25,-10,-10
11,25,55,26,23,25,-10,-10,-10
13,20,55,44,26,03,05,00,-10
11,10,55,44,26,03,05,-10,-10
3,21,55,44,26,05,-10,-10,-10
9,14,55,44,05,-10,-10,-10,-10
2,50,55,05,-10,-10,-10,-10,-10
3,66,36,02,16,24,03,00,46
12,40,36,02,24,03,00,46,-10
9,50,36,02,24,03,46,-10,-10
9,02,36,24,03,46,-10,-10,-10
2,05,36,03,46,-10,-10,-10,-10
2,41,36,46,-10,-10,-10,-10,-10
1,65,36,-10,-10,-10,-10,-10,-10
7,66,26,56,13,12,00,24,16
10,23,26,56,13,12,00,24,-10
3,21,26,56,12,00,24,-10,-10
2,51,26,56,00,24,-10,-10,-10
2,05,26,00,24,-10,-10,-10,-10
8,32,26,24,-10,-10,-10,-10,-10
8,24,24,-10,-10,-10,-10,-10,-10
14,43,06,16,33,26,56,34,03
8,10,06,16,33,26,56,34,-10
8,26,16,33,26,56,34,-10,-10
2,21,33,26,56,34,-10,-10,-10
9,65,33,56,34,-10,-10,-10,-10
11,10,46,22,56,02,35,34,05
6,01,46,22,56,35,34,05,-10
2,21,46,22,56,35,34,-10,-10
2,63,46,56,35,34,-10,-10,-10
3,40,46,35,34,-10,-10,-10,-10
8,64,46,35,-10,-10,-10,-10,-10
9,10,34,02,35,12,25,22,13
8,04,34,35,12,25,22,13,-10
3,52,35,12,25,22,13,-10,-10
2,12,35,12,22,13,-10,-10,-10
11,20,36,13,05,00,11,33,35
11,41,36,13,05,11,33,35,-10
2,12,36,13,05,33,35,-10,-10
9,05,36,05,33,35,-10,-10,-10
0,00,23,12,14,46,16,35,-10
1,30,23,12,14,46,16,35,-10
1,24,12,14,46,16,35,-10,-10
11,15,14,46,16,35,-10,-10,-10
1,43,14,46,16,-10,-10,-10,-10
9,16,46,16,-10,-10,-10,-10,-10
2,06,13,01,04,22,03,15,14
1,11,13,04,22,03,15,14,-10
3,30,04,22,03,15,14,-10,-10
3,50,04,22,15,14,-10,-10,-10
7,66,22,24,56,02,23,46,06
4,00,22,24,56,02,23,46,-10
11,13,22,24,56,23,46,-10,-10
4,65,22,24,56,46,-10,-10,-10
3,51,22,24,56,-10,-10,-10,-10
1,21,22,24,-10,-10,-10,-10,-10
8,24,24,-10,-10,-10,-10,-10,-10
6,26,25,12,11,15,05,22,23
5,00,25,12,11,15,05,23,-10
9,31,25,12,11,15,23,-10,-10
1,52,25,11,15,23,-10,-10,-10
10,42,11,15,23,-10,-10,-10,-10
1,11,11,15,-10,-10,-10,-10,-10
8,61,15,-10,-10,-10,-10,-10,-10
9,36,35,06,34,24,45,04,22
6,20,35,34,24,45,04,22,-10
3,20,35,34,24,45,04,-10,-10
4,00,35,34,45,04,-10,-10,-10
0,60,35,34,45,-10,-10,-10,-10
10,15,35,34,45,-10,-10,-10,-10
9,14,35,34,-10,-10,-10,-10,-10
8,23,35,-10,-10,-10,-10,-10,-10
12,16,15,12,25,03,06,16,-10
2,20,15,12,25,03,16,-10,-10
4,14,15,25,03,16,-10,-10,-10
8,21,15,25,03,-10,-10,-10,-10
1,50,25,03,-10,-10,-10,-10,-10
8,20,03,-10,-10,-10,-10,-10,-10
4,00,14,23,05,00,12,03,-10
3,50,14,23,05,12,03,-10,-10
3,20,14,23,12,03,-10,-10,-10
10,50,14,23,03,-10,-10,-10,-10
8,61,14,23,-10,-10,-10,-10,-10
1,24,23,-10,-10,-10,-10,-10,-10
10,01,05,25,13,34,23,35,-10
4,20,05,25,34,23,35,-10,-10
3,31,05,25,34,35,-10,-10,-10
2,21,05,25,35,-10,-10,-10,-10
8,35,05,35,-10,-10,-10,-10,-10
1,32,35,-10,-10,-10,-10,-10,-10
6,02,36,56,13,35,34,00,-10
1,60,36,56,13,35,34,-10,-10
0,20,56,13,35,34,-10,-10,-10
2,30,56,13,35,34,-10,-10,-10
2,50,56,35,34,-10,-10,-10,-10
8,35,56,34,-10,-10,-10,-10,-10
8,34,34,-10,-10,-10,-10,-10,-10
4,66,00,22,23,16,45,11,14
1,00,00,22,23,45,11,14,-10
4,14,22,23,45,11,14,-10,-10
1,22,22,23,45,14,-10,-10,-10
3,12,23,45,14,-10,-10,-10,-10
8,42,23,45,-10,-10,-10,-10,-10
1,40,45,-10,-10,-10,-10,-10,-10
4,66,04,12,35,36,24,22,15
9,21,04,12,35,24,22,15,-10
1,03,04,35,24,22,15,-10,-10
11,01,35,24,22,15,-10,-10,-10
10,02,35,24,22,-10,-10,-10,-10
2,42,35,24,-10,-10,-10,-10,-10
0,56,00,24,12,01,04,11,03
11,21,00,24,12,01,04,11,03
3,12,00,24,12,04,11,03,-10
9,62,00,24,04,11,03,-10,-10
11,63,00,04,11,03,-10,-10,-10
8,50,00,04,11,-10,-10,-10,-10
1,40,04,11,-10,-10,-10,-10,-10
6,40,36,15,26,16,22,04,02
13,10,36,15,26,16,22,02,-10
12,12,36,15,26,16,22,-10,-10
4,11,36,15,26,16,-10,-10,-10
2,51,36,15,26,-10,-10,-10,-10
6,21,46,15,04,00,06,02,-10
11,20,46,15,04,00,06,-10,-10
3,40,46,15,04,06,-10,-10,-10
3,60,46,15,06,-10,-10,-10,-10
2,06,04,02,22,15,11,14,35
8,60,04,22,15,11,14,35,-10
11,64,22,15,11,14,35,-10,-10
8,42,22,15,11,35,-10,-10,-10
9,41,15,11,35,-10,-10,-10,-10
1,51,15,35,-10,-10,-10,-10,-10
3,26,25,44,12,11,23,45,46
2,46,25,44,11,23,45,46,-10
9,31,25,11,23,45,46,-10,-10
8,05,25,23,45,46,-10,-10,-10
1,32,23,45,46,-10,-10,-10,-10
2,64,45,46,-10,-10,-10,-10,-10
8,34,45,-10,-10,-10,-10,-10,-10
6,66,56,05,23,44,14,36,04
6,00,56,05,23,44,14,04,-10
5,42,56,05,23,44,14,-10,-10
1,60,56,05,23,44,-10,-10,-10
2,20,05,23,44,-10,-10,-10,-10
1,50,05,44,-10,-10,-10,-10,-10
3,66,12,02,16,01,46,35,03
3,11,12,02,01,46,35,03,-10
8,01,12,02,46,35,03,-10,-10
2,46,02,46,35,03,-10,-10,-10
1,25,02,35,03,-10,-10,-10,-10
2,02,35,03,-10,-10,-10,-10,-10
0,12,35,-10,-10,-10,-10,-10,-10
8,15,35,-10,-10,-10,-10,-10,-10
10,06,16,24,26,13,12,01,22
8,06,16,24,13,12,01,22,-10
3,25,24,13,12,01,22,-10,-10
3,10,24,13,01,22,-10,-10,-10
3,20,24,13,22,-10,-10,-10,-10
1,25,24,13,-10,-10,-10,-10,-10
1,15,13,-10,-10,-10,-10,-10,-10
10,02,24,36,12,46,03,15,-10
1,40,24,36,46,03,15,-10,-10
2,60,36,46,03,15,-10,-10,-10
1,60,36,03,15,-10,-10,-10,-10
8,10,03,15,-10,-10,-10,-10,-10
1,12,15,-10,-10,-10,-10,-10,-10
6,06,11,34,05,36,04,02,-10
2,30,11,34,05,36,04,-10,-10
11,30,11,05,36,04,-10,-10,-10
9,05,11,05,36,-10,-10,-10,-10
4,66,33,11,22,06,04,24,16
11,14,33,11,22,04,24,16,-10
0,00,33,11,22,24,16,-10,-10
9,21,33,11,22,24,16,-10,-10
10,54,33,22,24,16,-10,-10,-10
9,32,33,22,16,-10,-10,-10,-10
1,33,33,16,-10,-10,-10,-10,-10
3,40,13,33,04,24,22,16,-10
1,10,13,33,24,22,16,-10,-10
4,10,33,24,22,16,-10,-10,-10
3,21,33,24,22,-10,-10,-10,-10
1,31,33,24,-10,-10,-10,-10,-10
8,24,24,-10,-10,-10,-10,-10,-10
2,11,02,01,15,44,00,06,-10
9,31,02,15,44,00,06,-10,-10
3,03,02,44,00,06,-10,-10,-10
8,52,02,44,06,-10,-10,-10,-10
2,60,44,06,-10,-10,-10,-10,-10
9,02,16,02,22,03,36,04,-10
10,50,16,22,03,36,04,-10,-10
2,21,16,22,36,04,-10,-10,-10
2,30,16,36,04,-10,-10,-10,-10
9,10,16,04,-10,-10,-10,-10,-10
1,13,16,-10,-10,-10,-10,-10,-10
1,10,15,05,55,33,14,26,-10
5,63,05,55,33,14,26,-10,-10
11,04,05,55,33,14,-10,-10,-10
8,40,05,55,33,-10,-10,-10,-10
2,32,55,33,-10,-10,-10,-10,-10
1,52,55,-10,-10,-10,-10,-10,-10
7,66,36,01,02,04,05,00,06
9,31,36,01,02,04,05,00,-10
4,50,36,02,04,05,00,-10,-10
6,66,24,46,25,13,12,06,01
12,02,24,46,25,13,12,01,-10
8,24,24,46,25,13,01,-10,-10
1,42,46,25,13,01,-10,-10,-10
1,52,25,13,01,-10,-10,-10,-10
5,46,23,56,02,03,04,12,44
10,10,23,56,02,03,12,44,-10
3,32,23,56,03,12,44,-10,-10
11,54,23,56,12,44,-10,-10,-10
1,35,23,56,12,-10,-10,-10,-10
1,54,56,12,-10,-10,-10,-10,-10
1,23,12,-10,-10,-10,-10,-10,-10
10,06,55,03,46,45,36,15,14
9,60,55,03,45,36,15,14,-10
3,61,55,45,36,15,14,-10,-10
0,20,55,45,15,14,-10,-10,-10
10,65,55,45,15,14,-10,-10,-10
1,51,55,45,14,-10,-10,-10,-10
2,41,45,14,-10,-10,-10,-10,-10
7,15,00,34,06,11,13,26,01
8,20,00,34,06,11,13,26,-10
11,43,34,06,11,13,26,-10,-10
10,01,34,06,11,26,-10,-10,-10
2,02,34,06,26,-10,-10,-10,-10
2,65,34,26,-10,-10,-10,-10,-10
1,35,34,-10,-10,-10,-10,-10,-10
2,00,13,03,36,33,14,24,-10
4,41,13,36,33,14,24,-10,-10
9,56,13,36,33,24,-10,-10,-10
8,23,13,33,24,-10,-10,-10,-10
2,41,33,24,-10,-10,-10,-10,-10
1,36,33,-10,-10,-10,-10,-10,-10
5,26,25,46,24,35,02,12,34
5,16,25,46,24,35,12,34,-10
8,25,25,46,24,35,34,-10,-10
9,02,46,24,35,34,-10,-10,-10
3,41,46,35,34,-10,-10,-10,-10
2,51,46,35,-10,-10,-10,-10,-10
8,36,46,-10,-10,-10,-10,-10,-10
13,26,00,23,03,24,01,06,05
8,40,00,23,03,24,01,05,-10
11,20,23,03,24,01,05,-10,-10
9,23,23,03,24,05,-10,-10,-10
1,30,23,24,05,-10,-10,-10,-10
1,02,00,01,36,13,33,24,05
4,30,01,36,13,33,24,05,-10
5,53,01,36,13,24,05,-10,-10
1,02,01,36,13,24,-10,-10,-10
2,15,36,13,24,-10,-10,-10,-10
1,32,36,24,-10,-10,-10,-10,-10
8,52,24,-10,-10,-10,-10,-10,-10
3,51,22,46,05,04,45,01,-10
12,61,22,46,04,45,01,-10,-10
11,15,22,46,04,45,-10,-10,-10
1,22,22,46,04,-10,-10,-10,-10
6,66,46,05,24,02,01,16,36
9,25,46,05,24,02,01,36,-10
3,26,46,24,02,01,36,-10,-10
3,16,46,24,01,36,-10,-10,-10
2,42,46,24,36,-10,-10,-10,-10
2,35,46,36,-10,-10,-10,-10,-10
1,63,46,-10,-10,-10,-10,-10,-10
6,66,24,03,26,12,02,06,00
6,00,24,03,26,12,02,00,-10
2,30,24,03,26,12,02,-10,-10
1,40,24,26,12,02,-10,-10,-10
10,50,26,12,02,-10,-10,-10,-10
2,12,26,12,-10,-10,-10,-10,-10
8,32,26,-10,-10,-10,-10,-10,-10
3,06,12,26,01,33,45,46,11
13,61,12,26,33,45,46,11,-10
3,30,12,26,33,45,46,-10,-10
8,32,12,26,45,46,-10,-10,-10
3,41,26,45,46,-10,-10,-10,-10
1,64,26,45,-10,-10,-10,-10,-10
8,04,45,-10,-10,-10,-10,-10,-10
1,66,26,46,03,04,05,34,12
6,20,46,03,04,05,34,12,-10
4,52,46,03,04,05,34,-10,-10
10,14,46,03,04,34,-10,-10,-10
2,30,46,03,34,-10,-10,-10,-10
12,06,24,25,16,23,06,04,-10
12,10,24,25,16,23,04,-10,-10
11,03,24,25,16,23,-10,-10,-10
2,51,24,25,16,-10,-10,-10,-10
1,25,24,16,-10,-10,-10,-10,-10
1,14,16,-10,-10,-10,-10,-10,-10
5,66,02,04,55,25,26,16,13
1,20,02,04,55,25,16,13,-10
3,51,04,55,25,16,13,-10,-10
3,12,04,55,16,13,-10,-10,-10
1,40,04,55,13,-10,-10,-10,-10
10,06,11,14,06,01,13,44,35
10,20,11,14,01,13,44,35,-10
8,01,11,14,13,44,35,-10,-10
2,35,14,13,44,35,-10,-10,-10
1,11,14,44,35,-10,-10,-10,-10
1,44,44,35,-10,-10,-10,-10,-10
1,66,16,02,55,56,04,13,12
1,00,02,55,56,04,13,12,-10
2,50,55,56,04,13,12,-10,-10
10,23,55,04,13,12,-10,-10,-10
10,01,55,04,12,-10,-10,-10,-10
2,06,55,04,-10,-10,-10,-10,-10
1,53,55,-10,-10,-10,-10,-10,-10
6,66,02,55,13,56,04,36,11
1,00,02,55,13,56,04,11,-10
5,16,55,13,56,04,11,-10,-10
11,14,55,13,56,04,-10,-10,-10
0,40,55,13,56,-10,-10,-10,-10
2,31,55,13,56,-10,-10,-10,-10
10,36,04,13,36,24,33,23,25
11,53,04,13,24,33,23,25,-10
12,65,04,13,24,23,25,-10,-10
0,65,04,13,24,23,-10,-10,-10
9,21,04,13,24,23,-10,-10,-10
10,13,04,24,23,-10,-10,-10,-10
9,62,04,24,-10,-10,-10,-10,-10
8,60,04,-10,-10,-10,-10,-10,-10
13,16,46,03,34,13,02,06,14
6,40,46,03,34,13,02,14,-10
5,20,46,03,34,13,02,-10,-10
1,60,46,03,34,13,-10,-10,-10
1,30,03,34,13,-10,-10,-10,-10
11,23,46,11,04,34,24,25,-10
9,31,46,11,04,24,25,-10,-10
9,20,46,04,24,25,-10,-10,-10
9,14,46,24,25,-10,-10,-10,-10
2,52,46,25,-10,-10,-10,-10,-10
6,03,12,04,44,24,05,01,-10
8,61,12,04,44,24,05,-10,-10
1,41,04,44,24,05,-10,-10,-10
9,64,44,24,05,-10,-10,-10,-10
2,02,44,05,-10,-10,-10,-10,-10
1,42,44,-10,-10,-10,-10,-10,-10
11,10,45,46,25,00,05,04,-10
12,20,45,46,25,05,04,-10,-10
2,61,45,46,25,05,-10,-10,-10
10,35,45,25,05,-10,-10,-10,-10
8,14,45,25,-10,-10,-10,-10,-10
1,23,25,-10,-10,-10,-10,-10,-10
1,66,46,55,15,36,02,24,12
4,00,55,15,36,02,24,12,-10
12,21,55,15,36,24,12,-10,-10
3,36,55,15,36,24,-10,-10,-10
9,21,55,15,24,-10,-10,-10,-10
9,24,55,24,-10,-10,-10,-10,-10
10,14,03,02,34,06,13,05,-10
9,02,03,02,06,13,05,-10,-10
8,40,03,06,13,05,-10,-10,-10
10,15,06,13,05,-10,-10,-10,-10
8,40,06,13,-10,-10,-10,-10,-10
8,53,13,-10,-10,-10,-10,-10,-10
4,66,00,34,04,26,11,01,15
1,00,00,34,04,11,01,15,-10
11,60,34,04,11,01,15,-10,-10
1,32,34,04,11,15,-10,-10,-10
2,13,04,11,15,-10,-10,-10,-10
8,14,04,15,-10,-10,-10,-10,-10
1,12,15,-10,-10,-10,-10,-10,-10
5,06,15,26,13,23,01,25,03
10,21,15,26,13,23,25,03,-10
12,63,15,26,23,25,03,-10,-10
10,42,15,26,23,25,-10,-10,-10
9,16,15,26,25,-10,-10,-10,-10
7,66,11,15,00,14,03,02,36
6,21,11,15,00,14,03,02,-10
1,16,11,15,00,14,03,-10,-10
4,32,15,00,14,03,-10,-10,-10
10,64,15,00,14,-10,-10,-10,-10
8,41,15,00,-10,-10,-10,-10,-10
1,00,00,-10,-10,-10,-10,-10,-10
2,66,12,16,01,03,11,44,00
2,14,12,01,03,11,44,00,-10
0,65,12,03,11,44,00,-10,-10
2,30,12,03,11,44,00,-10,-10
2,66,12,16,01,03,11,44,00
2,14,12,01,03,11,44,00,-10
0,65,12,03,11,44,00,-10,-10
2,30,12,03,11,44,00,-10,-10
4,66,11,46,56,06,55,23,05
6,00,11,46,56,55,23,05,-10
12,03,11,46,56,55,23,-10,-10
0,03,11,46,56,55,-10,-10,-10
2,46,11,46,56,55,-10,-10,-10
1,16,11,56,55,-10,-10,-10,-10
1,56,56,55,-10,-10,-10,-10,-10
3,66,01,05,06,46,56,36,02
8,01,01,05,46,56,36,02,-10
9,14,05,46,56,36,02,-10,-10
4,26,05,56,36,02,-10,-10,-10
1,02,05,56,36,-10,-10,-10,-10
9,13,56,36,-10,-10,-10,-10,-10
1,56,56,-10,-10,-10,-10,-10,-10
1,66,56,01,45,00,46,55,05
1,13,01,45,00,46,55,05,-10
0,31,45,00,46,55,05,-10,-10
3,62,45,00,46,55,05,-10,-10
2,04,45,00,55,05,-10,-10,-10
10,05,45,55,05,-10,-10,-10,-10
5,66,35,00,02,24,46,04,25
10,32,35,00,02,24,04,25,-10
2,01,35,00,24,04,25,-10,-10
9,62,35,24,04,25,-10,-10,-10
9,24,35,04,25,-10,-10,-10,-10
9,25,35,25,-10,-10,-10,-10,-10
6,66,16,25,44,15,34,26,24
0,00,16,25,44,15,34,24,-10
6,42,16,25,44,15,34,24,-10
5,32,16,25,44,15,34,-10,-10
1,62,16,25,44,15,-10,-10,-10
1,52,25,44,15,-10,-10,-10,-10
13,06,26,56,22,02,04,06,-10
4,20,26,56,22,02,04,-10,-10
2,50,26,56,22,04,-10,-10,-10
3,40,26,22,04,-10,-10,-10,-10
9,36,04,06,05,25,14,26,44
1,02,04,05,25,14,26,44,-10
11,02,05,25,14,26,44,-10,-10
8,05,05,25,14,44,-10,-10,-10
0,00,14,35,45,12,24,15,-10
4,23,14,35,45,12,24,15,-10
1,11,14,35,45,24,15,-10,-10
4,51,35,45,24,15,-10,-10,-10
3,66,22,46,16,03,11,14,33
4,12,22,46,03,11,14,33,-10
4,41,22,46,03,14,33,-10,-10
2,41,22,46,03,33,-10,-10,-10
1,22,22,03,33,-10,-10,-10,-10
5,31,44,04,06,25,23,26,-10
11,05,44,04,06,25,26,-10,-10
9,04,44,04,06,26,-10,-10,-10
1,40,44,06,26,-10,-10,-10,-10
8,30,06,26,-10,-10,-10,-10,-10
0,54,26,-10,-10,-10,-10,-10,-10
8,52,26,-10,-10,-10,-10,-10,-10
0,04,22,26,16,12,35,23,-10
11,31,22,26,16,12,35,23,-10
0,00,22,26,16,35,23,-10,-10
4,50,22,26,16,35,23,-10,-10
2,65,22,26,16,23,-10,-10,-10
1,21,22,16,23,-10,-10,-10,-10
2,21,16,23,-10,-10,-10,-10,-10
8,41,16,-10,-10,-10,-10,-10,-10
7,66,24,05,25,35,02,13,36
12,60,24,05,25,35,02,13,-10
5,11,24,05,25,35,13,-10,-10
9,30,24,05,25,35,-10,-10,-10
8,04,24,25,35,-10,-10,-10,-10
8,02,25,35,-10,-10,-10,-10,-10
0,04,35,-10,-10,-10,-10,-10,-10
8,43,35,-10,-10,-10,-10,-10,-10
5,16,23,25,34,04,12,45,-10
1,36,23,25,34,04,45,-10,-10
3,41,25,34,04,45,-10,-10,-10
9,04,25,34,45,-10,-10,-10,-10
1,51,25,45,-10,-10,-10,-10,-10
0,23,45,-10,-10,-10,-10,-10,-10
8,65,45,-10,-10,-10,-10,-10,-10
4,66,24,15,25,26,00,04,14
6,11,24,15,25,00,04,14,-10
4,03,24,15,25,00,04,-10,-10
8,02,24,15,25,04,-10,-10,-10
2,26,15,25,04,-10,-10,-10,-10
2,01,15,04,-10,-10,-10,-10,-10
1,51,15,-10,-10,-10,-10,-10,-10
3,66,46,05,16,44,25,15,03
6,02,46,05,44,25,15,03,-10
9,30,46,05,44,25,15,-10,-10
10,15,46,44,25,15,-10,-10,-10
8,16,46,44,15,-10,-10,-10,-10
9,61,44,15,-10,-10,-10,-10,-10
8,64,44,-10,-10,-10,-10,-10,-10
10,16,33,26,16,14,44,24,-10
10,01,33,26,14,44,24,-10,-10
1,30,33,26,44,24,-10,-10,-10
10,12,26,44,24,-10,-10,-10,-10
0,33,26,44,-10,-10,-10,-10,-10
8,26,26,44,-10,-10,-10,-10,-10
0,01,26,24,36,23,35,25,46
4,21,26,24,36,23,35,25,46
2,40,26,24,36,35,25,46,-10
1,21,26,36,35,25,46,-10,-10
3,52,36,35,25,46,-10,-10,-10
6,26,55,13,22,15,00,02,-10
2,14,55,13,22,15,00,-10,-10
9,42,55,22,15,00,-10,-10,-10
2,11,55,15,00,-10,-10,-10,-10
1,51,55,00,-10,-10,-10,-10,-10
1,06,00,-10,-10,-10,-10,-10,-10
9,01,34,01,15,04,05,44,-10
1,30,34,15,04,05,44,-10,-10
3,53,15,04,05,44,-10,-10,-10
9,04,15,04,44,-10,-10,-10,-10
5,06,01,15,02,13,00,16,22
8,01,01,15,02,13,16,22,-10
10,43,15,02,13,16,22,-10,-10
3,11,15,02,16,22,-10,-10,-10
1,51,15,02,22,-10,-10,-10,-10
4,12,35,15,33,01,45,56,-10
10,03,35,15,33,45,56,-10,-10
1,50,35,15,45,56,-10,-10,-10
1,14,15,45,56,-10,-10,-10,-10
2,62,45,56,-10,-10,-10,-10,-10
1,54,45,-10,-10,-10,-10,-10,-10
2,66,46,06,33,04,23,35,05
11,02,46,33,04,23,35,05,-10
0,21,46,33,04,35,05,-10,-10
9,23,46,33,04,35,05,-10,-10
2,41,46,04,35,05,-10,-10,-10
10,05,46,35,05,-10,-10,-10,-10
3,26,56,15,02,14,22,06,12
12,16,56,15,14,22,06,12,-10
3,44,56,15,14,22,12,-10,-10
9,05,56,15,22,12,-10,-10,-10
3,21,56,22,12,-10,-10,-10,-10
4,00,12,55,44,04,35,36,-10
5,30,12,55,44,35,36,-10,-10
4,30,12,55,44,35,-10,-10,-10
9,65,12,55,44,-10,-10,-10,-10
0,35,12,44,-10,-10,-10,-10,-10
8,32,12,44,-10,-10,-10,-10,-10
1,41,44,-10,-10,-10,-10,-10,-10
4,66,56,33,14,36,23,55,34
3,10,56,33,14,23,55,34,-10
3,21,56,33,23,55,34,-10,-10
8,06,56,33,55,34,-10,-10,-10
8,43,33,55,34,-10,-10,-10,-10
9,63,55,34,-10,-10,-10,-10,-10
0,24,55,-10,-10,-10,-10,-10,-10
1,52,55,-10,-10,-10,-10,-10,-10
7,66,16,00,13,46,15,05,06
2,00,16,00,13,46,15,05,-10
2,32,16,13,46,15,05,-10,-10
11,15,16,46,15,05,-10,-10,-10
1,11,16,46,15,-10,-10,-10,-10
9,31,46,15,-10,-10,-10,-10,-10
0,23,46,-10,-10,-10,-10,-10,-10
8,24,46,-10,-10,-10,-10,-10,-10
5,66,45,12,15,00,16,22,36
11,40,45,12,15,00,22,36,-10
11,32,45,12,15,22,36,-10,-10
3,56,45,12,15,36,-10,-10,-10
2,16,45,12,36,-10,-10,-10,-10
8,24,45,36,-10,-10,-10,-10,-10
8,56,36,-10,-10,-10,-10,-10,-10
9,50,26,03,44,56,33,25,-10
11,03,26,44,56,33,25,-10,-10
1,21,26,44,56,25,-10,-10,-10
1,43,44,56,25,-10,-10,-10,-10
9,02,56,25,-10,-10,-10,-10,-10
1,52,56,-10,-10,-10,-10,-10,-10
9,16,03,46,04,05,14,23,45
2,02,03,04,05,14,23,45,-10
1,36,03,05,14,23,45,-10,-10
9,01,05,14,23,45,-10,-10,-10
1,04,05,23,45,-10,-10,-10,-10
1,34,23,45,-10,-10,-10,-10,-10
8,64,45,-10,-10,-10,-10,-10,-10
9,32,45,12,14,23,35,16,-10
4,50,45,14,23,35,16,-10,-10
2,40,45,14,23,16,-10,-10,-10
2,30,45,23,16,-10,-10,-10,-10
8,24,45,16,-10,-10,-10,-10,-10
1,62,16,-10,-10,-10,-10,-10,-10
9,16,36,06,03,14,25,13,46
2,00,36,03,14,25,13,46,-10
3,22,36,14,25,13,46,-10,-10
0,05,36,14,13,46,-10,-10,-10
10,01,36,14,13,46,-10,-10,-10
1,35,36,14,46,-10,-10,-10,-10
8,64,14,46,-10,-10,-10,-10,-10
1,62,46,-10,-10,-10,-10,-10,-10
6,66,13,24,55,15,02,06,00
5,26,13,24,55,15,02,00,-10
1,31,13,24,55,15,00,-10,-10
1,41,24,55,15,00,-10,-10,-10
9,61,55,15,00,-10,-10,-10,-10
2,00,55,00,-10,-10,-10,-10,-10
3,66,00,12,26,35,13,04,23
9,31,00,12,35,13,04,23,-10
8,30,00,35,13,04,23,-10,-10
1,51,35,13,04,23,-10,-10,-10
1,33,13,04,23,-10,-10,-10,-10
9,53,04,23,-10,-10,-10,-10,-10
1,42,04,-10,-10,-10,-10,-10,-10
9,23,33,13,56,16,06,00,-10
12,40,33,56,16,06,00,-10,-10
3,10,33,56,16,06,-10,-10,-10
3,64,33,56,06,-10,-10,-10,-10
2,51,33,56,-10,-10,-10,-10,-10
0,45,33,-10,-10,-10,-10,-10,-10
8,53,33,-10,-10,-10,-10,-10,-10
7,66,36,34,15,35,45,00,06
10,35,36,34,15,35,45,00,-10
5,01,36,34,35,45,00,-10,-10
0,22,36,34,35,45,-10,-10,-10
8,36,36,34,35,45,-10,-10,-10
3,10,33,45,01,34,44,12,-10
12,32,33,45,34,44,12,-10,-10
8,03,33,45,34,44,-10,-10,-10
9,13,45,34,44,-10,-10,-10,-10
9,14,45,44,-10,-10,-10,-10,-10
8,64,45,-10,-10,-10,-10,-10,-10
7,66,35,11,46,01,15,22,16
11,30,35,11,46,01,15,22,-10
9,31,35,11,46,15,22,-10,-10
9,34,35,46,15,22,-10,-10,-10
10,42,35,15,22,-10,-10,-10,-10
2,12,35,15,-10,-10,-10,-10,-10
0,42,35,-10,-10,-10,-10,-10,-10
1,52,35,-10,-10,-10,-10,-10,-10
6,06,05,26,33,02,15,00,44
11,10,05,26,33,02,15,44,-10
4,11,05,26,33,15,44,-10,-10
2,20,05,26,33,44,-10,-10,-10
2,30,05,33,44,-10,-10,-10,-10
8,20,05,44,-10,-10,-10,-10,-10
8,24,44,-10,-10,-10,-10,-10,-10
3,66,36,14,06,04,15,34,22
2,11,36,14,04,15,34,22,-10
12,32,36,04,15,34,22,-10,-10
3,52,36,04,15,34,-10,-10,-10
9,10,36,04,34,-10,-10,-10,-10
9,34,36,34,-10,-10,-10,-10,-10
8,43,36,-10,-10,-10,-10,-10,-10
2,03,14,01,16,45,44,02,-10
12,30,14,16,45,44,02,-10,-10
8,21,14,16,45,44,-10,-10,-10
2,52,16,45,44,-10,-10,-10,-10
1,62,16,44,-10,-10,-10,-10,-10
1,42,44,-10,-10,-10,-10,-10,-10
2,03,24,01,04,35,46,13,-10
5,10,24,04,35,46,13,-10,-10
8,32,24,04,35,46,-10,-10,-10
3,63,04,35,46,-10,-10,-10,-10
9,13,04,35,-10,-10,-10,-10,-10
8,20,04,-10,-10,-10,-10,-10,-10
5,66,55,11,12,46,26,14,56
9,01,55,11,12,46,14,56,-10
2,20,55,12,46,14,56,-10,-10
11,36,55,46,14,56,-10,-10,-10
3,42,55,46,14,-10,-10,-10,-10
8,15,55,46,-10,-10,-10,-10,-10
8,14,46,-10,-10,-10,-10,-10,-10
3,66,12,25,26,14,33,11,15
0,00,12,25,14,33,11,15,-10
5,10,12,25,14,33,11,15,-10
8,12,12,25,14,33,15,-10,-10
5,66,24,00,01,11,46,02,13
12,62,24,00,01,11,02,13,-10
3,14,24,00,01,11,13,-10,-10
2,01,24,00,11,13,-10,-10,-10
